Node,Edge,Weight
M.O.D.O.K.,Zaran,1
M.O.D.O.K.,Zzzax,2
MVP,New Warriors,1
MVP,Night Thrasher,1
MVP,Rage,3
MVP,Skrulls,1
MVP,Slapstick,3
MVP,Spider-Man,1
MVP,Taskmaster,1
MVP,Tempest,1
MVP,The Initiative,2
MVP,The Liberteens,1
Ma Gnuci,Molly Von Richtofen,2
Ma Gnuci,Punisher,2
Mach IV,Man-Thing,4
Mach IV,Moonstone,1
Mach IV,Mr. Hyde,4
Mach IV,Norman Osborn,1
Mach IV,Purple Man,1
Mach IV,Radioactive Man,1
Mach IV,Rhino,1
Mach IV,Satana,4
Mach IV,Skaar,5
Mach IV,Songbird,7
Mach IV,Speed Demon,1
Mach IV,Spider-Man,5
Mach IV,Swordsman,1
Mach IV,Thunderbolts,8
Mach IV,Whirlwind,1
Machine Man,Magdalene,4
Machine Man,Magneto,3
Machine Man,Makkari,1
Machine Man,Man-Thing,1
Machine Man,Man-Wolf,2
Machine Man,Marrow,1
Machine Man,Marvel Zombies,7
Machine Man,Mastermind,1
Machine Man,Medusa,4
Machine Man,Mephisto,1
Machine Man,Mimic,1
Machine Man,Moondragon,2
Machine Man,Morbius,1
Machine Man,Morgan Le Fay,1
Machine Man,Mr. Fantastic,5
Machine Man,Mr. X,1
Machine Man,Mysterio,5
Machine Man,Nightcrawler,2
Machine Man,Nighthawk,1
Machine Man,Norman Osborn,1
Machine Man,Nova,1
Machine Man,Odin,1
Machine Man,Ozymandias,1
Machine Man,Photon,2
Machine Man,Polaris,2
Machine Man,Puck,4
Machine Man,Quasar,1
Machine Man,Quicksilver,1
Machine Man,Radioactive Man,2
Machine Man,Red Hulk,14
Machine Man,Red She-Hulk,1
Machine Man,Sandman,1
Machine Man,Sasquatch,4
Machine Man,Satana,1
Machine Man,Sebastian Shaw,8
Machine Man,Sentinels,2
Machine Man,Sersi,1
Machine Man,She-Hulk,10
Machine Man,Sif,1
Machine Man,Silverclaw,1
Machine Man,Skrulls,1
Machine Man,Slapstick,2
Machine Man,Sleepwalker,1
Machine Man,Snowbird,3
Machine Man,Solo,2
Machine Man,Spider-Man,9
Machine Man,Steve Rogers,2
Machine Man,Stingray,2
Machine Man,Storm,1
Machine Man,Sub-Mariner,2
Machine Man,Sunfire,1
Machine Man,Taskmaster,1
Machine Man,Terror,2
Machine Man,Thaddeus Ross,6
Machine Man,Thena,1
Machine Man,Thor,3
Machine Man,Toad,1
Machine Man,Triton,2
Machine Man,Ultron,2
Machine Man,Vision,2
Machine Man,War Machine,4
Machine Man,Wasp,2
Machine Man,Winter Soldier,1
Machine Man,Wolverine,1
Machine Man,Wonder Man,1
Machine Man,Wong,2
Machine Man,Zuras,1
Mad Thinker,Maria Hill,1
Mad Thinker,Matthew Murdock,1
Mad Thinker,May Parker,2
Mad Thinker,Medusa,3
Mad Thinker,Mr. Fantastic,8
Mad Thinker,Namor,3
Mad Thinker,Nick Fury,2
Mad Thinker,Odin,3
Mad Thinker,Psycho-Man,3
Mad Thinker,Puppet Master,4
Mad Thinker,Quasimodo,4
Mad Thinker,Quicksilver,2
Mad Thinker,Red Skull,1
Mad Thinker,Rhino,1
Mad Thinker,Scarlet Witch,3
Mad Thinker,She-Hulk,4
Mad Thinker,Silver Surfer,4
Mad Thinker,Spider-Man,4
Mad Thinker,Sub-Mariner,5
Mad Thinker,The Hood,1
Mad Thinker,Thing,11
Mad Thinker,Thor,4
Mad Thinker,Thunderball,1
Mad Thinker,Titania,1
Mad Thinker,Toro,4
Mad Thinker,Vision,1
Mad Thinker,Wasp,2
Mad Thinker,Wolverine,1
Mad Thinker,Wong,1
Madame Hydra,Mr. Negative,1
Madame Hydra,Namor,1
Madame Hydra,Nick Fury,8
Madame Hydra,Nightshade,1
Madame Hydra,Nomad,7
Madame Hydra,Norman Osborn,2
Madame Hydra,Red Skull,4
Madame Hydra,Redwing,2
Madame Hydra,Rick Jones,2
Madame Hydra,S.H.I.E.L.D.,1
Madame Hydra,Sharon Carter,5
Madame Hydra,Sin,1
Madame Hydra,Sleeper,1
Madame Hydra,Spider-Man,2
Madame Hydra,Spider-Woman,4
Madame Hydra,Swordsman,1
Madame Hydra,Thor,3
Madame Hydra,Viper,3
Madame Hydra,Vision,2
Madame Hydra,Wolverine,1
Madame Hydra,Yellow Claw,2
Madame Masque,Mandarin,2
Madame Masque,Maria Hill,2
Madame Masque,Mary Jane Watson,2
Madame Masque,Masters of Evil,1
Madame Masque,Medusa,9
Madame Masque,Mockingbird,2
Madame Masque,Moon Knight,2
Madame Masque,Mr. Fantastic,8
Madame Masque,Mr. Fixit,1
Madame Masque,Namor,9
Madame Masque,Nick Fury,2
Madame Masque,Night Nurse,1
Madame Masque,Norman Osborn,4
Madame Masque,Owl,2
Madame Masque,Penance,1
Madame Masque,Professor X,8
Madame Masque,Rage,1
Madame Masque,Red Hulk,1
Madame Masque,S.H.I.E.L.D.,1
Madame Masque,Sandman,1
Madame Masque,Scarlet Witch,1
Madame Masque,Sentry,1
Madame Masque,She-Hulk,5
Madame Masque,Slapstick,1
Madame Masque,Spider-Man,16
Madame Masque,Spider-Woman,4
Madame Masque,Steve Rogers,1
Madame Masque,Sub-Mariner,8
Madame Masque,Taskmaster,1
Madame Masque,The Hood,6
Madame Masque,Thing,1
Madame Masque,Thor,2
Madame Masque,Thunderbolts,1
Madame Masque,Tigra,1
Madame Masque,Titania,1
Madame Masque,Tombstone,6
Madame Masque,Typhoid Mary,3
Madame Masque,Ultron,1
Madame Masque,Victor Von Doom,1
Madame Masque,Vision,1
Madame Masque,Wolverine,4
Madame Masque,Wonder Man,1
Madame Masque,Wrecker,1
Madame Masque,Wrecking Crew,1
Madame Web,Peter Parker,1
Madame Web,Silk,3
Madame Web,Silver Sable,1
Madame Web,Spider-Gwen,3
Madame Web,Spider-Man,9
Madame Web,Spider-Woman,3
Madame Web,Ultimatum,1
Maddog,Spider-Girl,1
Madelyne Pryor,Maggott,5
Madelyne Pryor,Magik,2
Madelyne Pryor,Magneto,4
Madelyne Pryor,Marauders,1
Madelyne Pryor,Mister Sinister,7
Madelyne Pryor,Morph,1
Madelyne Pryor,Mr. Negative,1
Madelyne Pryor,Mystique,1
Madelyne Pryor,Namor,1
Madelyne Pryor,Nemesis,2
Madelyne Pryor,New Mutants,2
Madelyne Pryor,Nightcrawler,5
Madelyne Pryor,Northstar,3
Madelyne Pryor,Orphan-Maker,4
Madelyne Pryor,Pixie,2
Madelyne Pryor,Polaris,2
Madelyne Pryor,Prism,1
Madelyne Pryor,Professor X,1
Madelyne Pryor,Psylocke,15
Madelyne Pryor,Purifiers,1
Madelyne Pryor,Quicksilver,1
Madelyne Pryor,Riptide,1
Madelyne Pryor,Rogue,7
Madelyne Pryor,Sabretooth,2
Madelyne Pryor,Scalphunter,4
Madelyne Pryor,Scrambler,1
Madelyne Pryor,Spider-Man,5
Madelyne Pryor,Spiral,4
Madelyne Pryor,Stepford Cuckoos,1
Madelyne Pryor,Storm,8
Madelyne Pryor,Sunfire,1
Madelyne Pryor,Surge,1
Madelyne Pryor,Sym,1
Madelyne Pryor,Tombstone,1
Madelyne Pryor,Uatu The Watcher,1
Madelyne Pryor,Vertigo,1
Madelyne Pryor,Wild Child,4
Madelyne Pryor,Wolverine,10
Madelyne Pryor,X-23,2
Madelyne Pryor,X-Man,1
Madripoor,New Mutants,1
Madripoor,Wolverine,1
Madrox,Magneto,3
Madrox,Mephisto,1
Madrox,Multiple Man,15
Madrox,Mystique,3
Madrox,Penance,3
Madrox,Polaris,7
Madrox,Psylocke,1
Madrox,Pyro,1
Madrox,Quicksilver,5
Madrox,Rachel Grey,2
Madrox,Rick Jones,1
Madrox,Rictor,8
Madrox,Rogue,2
Madrox,Sabretooth,4
Madrox,Satana,1
Madrox,Scarlet Witch,1
Madrox,Shanna the She-Devil,2
Madrox,Shatterstar,12
Madrox,Spider-Man,6
Madrox,Starjammers,2
Madrox,Storm,1
Madrox,Strong Guy,48
Madrox,Thor,4
Madrox,Ultimates,2
Madrox,Valkyrie,2
Madrox,Victor Von Doom,1
Madrox,Vindicator,1
Madrox,Warren Worthington III,3
Madrox,Wasp,2
Madrox,William Stryker,2
Madrox,Wolfsbane,28
Madrox,Wolverine,4
Madrox,X-Factor,71
Madrox,X-Factor Investigations,5
Maelstrom,Quasimodo,1
Maelstrom,Scarlet Witch,1
Maelstrom,Sersi,1
Maelstrom,Spider-Man,1
Maelstrom,Starfox,1
Maelstrom,Thena,1
Maelstrom,Vision,1
Maestro,Namor,2
Maestro,Old Man Logan,10
Maestro,Red Hulk,1
Maestro,She-Hulk,1
Maestro,Wolverine,1
Magdalene,Moondragon,2
Magdalene,Morgan Le Fay,1
Magdalene,Photon,2
Magdalene,Quicksilver,1
Maggott,Magneto,5
Maggott,Malcolm Colcord,1
Maggott,Marauders,1
Maggott,Marrow,17
Maggott,Mastermind,1
Maggott,Meltdown,1
Maggott,Mesmero,1
Maggott,Mister Sinister,1
Maggott,Nightcrawler,3
Maggott,Onslaught,1
Maggott,Polaris,1
Maggott,Professor X,2
Maggott,Psylocke,8
Maggott,Puck,1
Maggott,Quicksilver,1
Maggott,Reaper,1
Maggott,Rogue,12
Maggott,Sabra,2
Maggott,Sabretooth,1
Maggott,Sasquatch,1
Maggott,Sauron,3
Maggott,Scarlet Witch,1
Maggott,Shadow King,2
Maggott,Storm,11
Maggott,Sunspot,1
Maggott,Toad,1
Maggott,Warpath,1
Maggott,Wildside,1
Maggott,Wolverine,16
Maggott,X-23,2
Maggott,X-Force,1
Magik,Magma,22
Magik,Magneto,22
Magik,Maria Hill,7
Magik,Marrow,5
Magik,Mercury,1
Magik,Mister Sinister,3
Magik,Moira MacTaggert,2
Magik,Molly Hayes,2
Magik,Moon Girl,5
Magik,Moon Knight,2
Magik,Morph,2
Magik,Ms. Marvel,4
Magik,Multiple Man,4
Magik,Mystique,7
Magik,Namor,2
Magik,New Mutants,36
Magik,New X-Men,1
Magik,Nick Fury,2
Magik,Nico Minoru,4
Magik,Nightcrawler,14
Magik,Northstar,2
Magik,Odin,1
Magik,Old Man Logan,8
Magik,Omega Red,2
Magik,Penance,5
Magik,Pixie,3
Magik,Polaris,1
Magik,Professor X,2
Magik,Psylocke,3
Magik,Puck,1
Magik,Pyro,1
Magik,Quake,4
Magik,Rachel Grey,2
Magik,Rictor,2
Magik,Rockslide,2
Magik,Rogue,9
Magik,Sauron,5
Magik,Scarlet Witch,3
Magik,Selene,4
Magik,Sentinel,1
Magik,Sentinels,2
Magik,Shinobi Shaw,2
Magik,Silver Samurai,1
Magik,Spider-Man,3
Magik,Spider-Woman,1
Magik,Stepford Cuckoos,11
Magik,Storm,20
Magik,Strong Guy,2
Magik,Sunfire,1
Magik,Sunspot,24
Magik,Sym,1
Magik,Thor,4
Magik,Trevor Fitzroy,3
Magik,Typhoid Mary,4
Magik,Viper,1
Magik,Warlock,15
Magik,Wiccan,1
Magik,Wolfsbane,8
Magik,Wolverine,18
Magik,X-23,1
Magik,X-Factor,1
Magik,X-Man,4
Magma,Magneto,7
Magma,Mariko Yashida,1
Magma,Meltdown,5
Magma,Mercury,1
Magma,Mesmero,1
Magma,Moira MacTaggert,1
Magma,Mole Man,2
Magma,Mr. Fantastic,2
Magma,Mystique,1
Magma,Namor,1
Magma,Nebula,2
Magma,New Mutants,37
Magma,Nightcrawler,15
Magma,Nightmare,1
Magma,Northstar,5
Magma,Old Man Logan,1
Magma,Professor X,1
Magma,Psylocke,2
Magma,Pyro,2
Magma,Quicksilver,1
Magma,Rachel Grey,2
Magma,Raza,2
Magma,Rictor,1
Magma,Riptide,2
Magma,Rockslide,3
Magma,Rogue,12
Magma,Sabretooth,1
Magma,Sauron,1
Magma,Scarlet Witch,2
Magma,Sebastian Shaw,1
Magma,Selene,2
Magma,Shatterstar,1
Magma,Spider-Man,2
Magma,Spiral,2
Magma,Storm,16
Magma,Sunspot,45
Magma,Surge,1
Magma,Switch,4
Magma,Tag,1
Magma,Tarot,4
Magma,The Renegades,1
Magma,Thing,1
Magma,Thor,6
Magma,Valkyrie,1
Magma,Vertigo,2
Magma,Vision,2
Magma,Warlock,18
Magma,Warpath,6
Magma,Wasp,2
Magma,Weapon X,1
Magma,Wolfsbane,10
Magma,Wolverine,14
Magma,X-Force,6
Magma,X-Man,10
Magma,Xorn,3
Magneto,Man-Thing,3
Magneto,Manta,1
Magneto,Mantis,1
Magneto,Marauders,2
Magneto,Maria Hill,7
Magneto,Marrow,19
Magneto,Marvel Zombies,2
Magneto,Mary Jane Watson,3
Magneto,Masque,2
Magneto,Master Mold,3
Magneto,Mastermind,12
Magneto,Masters of Evil,1
Magneto,Matthew Murdock,1
Magneto,Medusa,4
Magneto,Meltdown,6
Magneto,Mephisto,2
Magneto,Mercury,2
Magneto,Mesmero,4
Magneto,Mikhail Rasputin,1
Magneto,Mimic,2
Magneto,Mister Sinister,21
Magneto,Moira MacTaggert,6
Magneto,Mojo,2
Magneto,Mole Man,3
Magneto,Molecule Man,1
Magneto,Molly Hayes,3
Magneto,Moondragon,1
Magneto,Morph,5
Magneto,Mr. Fantastic,23
Magneto,Mr. Hyde,1
Magneto,Multiple Man,1
Magneto,Mysterio,1
Magneto,Mystique,34
Magneto,Namor,30
Magneto,Namorita,1
Magneto,Natasha Romanoff,1
Magneto,Nemesis,8
Magneto,New Mutants,10
Magneto,New X-Men,5
Magneto,Nick Fury,22
Magneto,Nico Minoru,1
Magneto,Nightcrawler,86
Magneto,Nightmare,1
Magneto,Norman Osborn,2
Magneto,Northstar,6
Magneto,Nova,2
Magneto,Omega Red,2
Magneto,Onslaught,3
Magneto,Oracle,2
Magneto,Ozymandias,3
Magneto,Peter Parker,3
Magneto,Phoenix Force,1
Magneto,Pixie,6
Magneto,Polaris,40
Magneto,Post,1
Magneto,Power Pack,2
Magneto,Professor X,82
Magneto,Proteus,5
Magneto,Prowler,1
Magneto,Psylocke,57
Magneto,Puck,2
Magneto,Pyro,10
Magneto,Quasar,3
Magneto,Quicksilver,75
Magneto,Rachel Grey,7
Magneto,Radioactive Man,2
Magneto,Randall,2
Magneto,Random,1
Magneto,Raza,5
Magneto,Reaper,1
Magneto,Reavers,3
Magneto,Red Guardian,1
Magneto,Red Hulk,1
Magneto,Red She-Hulk,2
Magneto,Red Skull,7
Magneto,Reptil,1
Magneto,Rhino,1
Magneto,Rictor,3
Magneto,Rockslide,5
Magneto,Rogue,132
Magneto,Roughhouse,1
Magneto,Runaways,2
Magneto,S.H.I.E.L.D.,6
Magneto,Sabra,6
Magneto,Sabretooth,41
Magneto,Sage,2
Magneto,Sandman,2
Magneto,Sasquatch,1
Magneto,Sauron,5
Magneto,Scalphunter,2
Magneto,Scarlet Spider,2
Magneto,Scarlet Witch,72
Magneto,Sebastian Shaw,2
Magneto,Selene,3
Magneto,Senator Kelly,1
Magneto,Sentinel,10
Magneto,Sentinels,7
Magneto,Sentry,3
Magneto,Ser Duncan,1
Magneto,Serpent Society,1
Magneto,Shadow King,8
Magneto,Shadowcat,14
Magneto,Shanna the She-Devil,5
Magneto,Sharon Carter,1
Magneto,Shatterstar,3
Magneto,She-Hulk,12
Magneto,Shi'Ar,1
Magneto,Shocker,1
Magneto,Silver Samurai,13
Magneto,Silver Surfer,2
Magneto,Skin,1
Magneto,Skrulls,3
Magneto,Smasher,2
Magneto,Snowbird,1
Magneto,Speed,1
Magneto,Spider-Man,50
Magneto,Spider-Woman,1
Magneto,Spiral,3
Magneto,Stacy X,1
Magneto,Starjammers,1
Magneto,Stepford Cuckoos,11
Magneto,Stephen Strange,1
Magneto,Storm,152
Magneto,Stranger,1
Magneto,Stryfe,1
Magneto,Sub-Mariner,20
Magneto,Sue Storm,4
Magneto,Sugar Man,1
Magneto,Sunfire,22
Magneto,Sunspot,23
Magneto,Surge,1
Magneto,Swordsman,2
Magneto,Synch,1
Magneto,Taskmaster,4
Magneto,Tempest,1
Magneto,Thanos,1
Magneto,The Collector,2
Magneto,The Professor,1
Magneto,The Stranger,3
Magneto,The Watchers,1
Magneto,Thing,21
Magneto,Thor,43
Magneto,Thunderbird,5
Magneto,Tiger Shark,2
Magneto,Tigra,2
Magneto,Titania,1
Magneto,Toad,18
Magneto,Tony Stark,2
Magneto,Toro,3
Magneto,Toxin,1
Magneto,Triton,2
Magneto,Tyrannus,1
Magneto,U-Foes,1
Magneto,Uatu The Watcher,2
Magneto,Ultimates,8
Magneto,Ultimatum,1
Magneto,Ultron,4
Magneto,Unus,2
Magneto,Valkyrie,5
Magneto,Vanisher,2
Magneto,Vargas,1
Magneto,Venom,2
Magneto,Vertigo,1
Magneto,Vindicator,2
Magneto,Viper,2
Magneto,Virginia Dare,2
Magneto,Vision,6
Magneto,Vulcan,3
Magneto,Warlock,1
Magneto,Warpath,6
Magneto,Wasp,28
Magneto,Weapon Omega,3
Magneto,Weapon X,1
Magneto,Wendigo,1
Magneto,Whirlwind,1
Magneto,White Tiger,1
Magneto,Wiccan,3
Magneto,Wild Child,7
Magneto,Winter Soldier,2
Magneto,Wolfsbane,3
Magneto,Wolverine,160
Magneto,Wonder Man,3
Magneto,Wrecker,1
Magneto,Wrecking Crew,1
Magneto,X-23,2
Magneto,X-Cutioner,1
Magneto,X-Factor,10
Magneto,X-Force,9
Magneto,X-Man,5
Magneto,Young Avengers,2
Magneto,Zaladane,3
Magneto,Zeus,1
Magus,Mojo,1
Magus,Moondragon,4
Magus,Nova,1
Magus,Pip,1
Magus,Psylocke,1
Magus,Purifiers,3
Magus,Rick Jones,4
Magus,Rocket Raccoon,1
Magus,Spider-Man,1
Magus,Spiral,1
Magus,Star-Lord,1
Magus,Sunspot,1
Magus,Super-Skrull,1
Magus,Thanos,11
Magus,Warlock,1
Magus,Warpath,3
Magus,William Stryker,2
Magus,Wolfsbane,4
Magus,Wolverine,5
Magus,X-23,3
Magus,X-Force,3
Makkari,Puck,10
Makkari,Red Hulk,1
Makkari,Sersi,13
Makkari,Spider-Man,2
Makkari,Thena,14
Makkari,Zuras,3
Malcolm Colcord,Marrow,1
Malcolm Colcord,Maverick,3
Malcolm Colcord,Mesmero,6
Malcolm Colcord,Omega Red,1
Malcolm Colcord,Reaper,3
Malcolm Colcord,Sabretooth,8
Malcolm Colcord,Sauron,4
Malcolm Colcord,Weapon X,1
Malcolm Colcord,Wild Child,4
Malcolm Colcord,Wildside,3
Malcolm Colcord,Wolverine,2
Malekith,Marauders,1
Malekith,Nick Fury,1
Malekith,Odin,6
Malekith,Punisher,1
Malekith,She-Hulk,1
Malekith,Sif,2
Malekith,Surtur,1
Malekith,Thor,18
Malekith,Zeus,1
Man-Thing,Man-Wolf,6
Man-Thing,Meltdown,1
Man-Thing,Menace,1
Man-Thing,Mephisto,2
Man-Thing,Moon Knight,2
Man-Thing,Moondragon,1
Man-Thing,Moonstone,4
Man-Thing,Morbius,6
Man-Thing,Mr. Fantastic,2
Man-Thing,Mr. Hyde,8
Man-Thing,Ms. Marvel,1
Man-Thing,Namorita,2
Man-Thing,Nightcrawler,4
Man-Thing,Nighthawk,4
Man-Thing,Nightmare,2
Man-Thing,Nova,1
Man-Thing,Owl,1
Man-Thing,Penance,1
Man-Thing,Polaris,3
Man-Thing,Red Hulk,1
Man-Thing,Rick Jones,1
Man-Thing,Rictor,1
Man-Thing,Risque,1
Man-Thing,S.H.I.E.L.D.,6
Man-Thing,Satana,10
Man-Thing,Scarecrow,2
Man-Thing,Scarlet Spider,2
Man-Thing,Scarlet Witch,2
Man-Thing,Shadowcat,1
Man-Thing,Shang-Chi,2
Man-Thing,Shanna the She-Devil,2
Man-Thing,Shatterstar,1
Man-Thing,She-Hulk,6
Man-Thing,Shocker,1
Man-Thing,Silver Surfer,2
Man-Thing,Skaar,7
Man-Thing,Sleepwalker,1
Man-Thing,Songbird,10
Man-Thing,Spider-Man,19
Man-Thing,Storm,3
Man-Thing,Sub-Mariner,1
Man-Thing,Sunspot,1
Man-Thing,The Collector,2
Man-Thing,Thing,6
Man-Thing,Thor,4
Man-Thing,Thunderbolt Ross,1
Man-Thing,Thunderbolts,15
Man-Thing,Thundra,1
Man-Thing,Tigra,2
Man-Thing,Titania,2
Man-Thing,Turbo,2
Man-Thing,Uatu The Watcher,1
Man-Thing,Vengeance,5
Man-Thing,Warpath,1
Man-Thing,Wasp,1
Man-Thing,Werewolf By Night,5
Man-Thing,Wolverine,15
Man-Thing,Wong,2
Man-Thing,X-Force,2
Man-Thing,Zombie,1
Man-Wolf,Mary Jane Watson,4
Man-Wolf,May Parker,4
Man-Wolf,Medusa,1
Man-Wolf,Moon Knight,1
Man-Wolf,Mr. Fantastic,1
Man-Wolf,Norman Osborn,1
Man-Wolf,Peter Parker,2
Man-Wolf,Puma,2
Man-Wolf,Punisher,1
Man-Wolf,Robbie Robertson,1
Man-Wolf,S.H.I.E.L.D.,6
Man-Wolf,Scourge,1
Man-Wolf,She-Hulk,3
Man-Wolf,Silver Sable,1
Man-Wolf,Spider-Man,13
Man-Wolf,Steve Rogers,1
Man-Wolf,Sub-Mariner,1
Man-Wolf,Sunfire,1
Man-Wolf,Tarantula,1
Man-Wolf,U.S. Agent,1
Man-Wolf,Venom,2
Man-Wolf,Wild Pack,1
Man-Wolf,Wolverine,1
Man-Wolf,Zaran,1
Mandarin,Mauler,2
Mandarin,Mojo,1
Mandarin,Mole Man,1
Mandarin,Mr. Fantastic,3
Mandarin,Namor,1
Mandarin,New Warriors,1
Mandarin,Nick Fury,10
Mandarin,Nova,1
Mandarin,Onslaught,2
Mandarin,Pepper Potts,11
Mandarin,Post,1
Mandarin,Psylocke,2
Mandarin,Quicksilver,6
Mandarin,Red Skull,4
Mandarin,Red Wolf,1
Mandarin,Rhino,2
Mandarin,Rogue,1
Mandarin,S.H.I.E.L.D.,2
Mandarin,Sandman,3
Mandarin,Scarlet Witch,5
Mandarin,She-Hulk,1
Mandarin,Silver Surfer,1
Mandarin,Spider-Man,8
Mandarin,Spiral,1
Mandarin,Storm,1
Mandarin,Sub-Mariner,1
Mandarin,Sunfire,3
Mandarin,Swordsman,2
Mandarin,Terrax,1
Mandarin,Thing,2
Mandarin,Thor,6
Mandarin,Thunderbolt Ross,1
Mandarin,Titanium Man,8
Mandarin,Toxin,1
Mandarin,Ultimo,2
Mandarin,Unicorn,4
Mandarin,Vengeance,2
Mandarin,Viper,3
Mandarin,Vision,2
Mandarin,War Machine,15
Mandarin,Wasp,1
Mandarin,Whiplash,2
Mandarin,Whirlwind,3
Mandarin,Wolverine,1
Mandarin,Wonder Man,2
Mandarin,Yellow Claw,2
Mandarin,Zemo,1
Mandrill,Spider-Man,1
Mandrill,Spider-Woman,1
Mandrill,Steve Rogers,1
Mandrill,The Hood,1
Mandroid,Nightcrawler,1
Mandroid,Polaris,1
Mandroid,Storm,1
Mandroid,Sunfire,1
Mandroid,Wolverine,1
Manta,Mastermind,1
Manta,Mentor,1
Manta,Mr. Fantastic,1
Manta,Nightcrawler,2
Manta,Oracle,4
Manta,Professor X,3
Manta,Shi'Ar,1
Manta,Skrulls,1
Manta,Smasher,6
Manta,Spider-Man,2
Manta,Starbolt,1
Manta,Stepford Cuckoos,4
Manta,Storm,1
Manta,Tempest,1
Manta,Warstar,1
Manta,Wolverine,5
Manta,Xorn,4
Mantis,Masque,2
Mantis,Masters of Evil,1
Mantis,Medusa,1
Mantis,Mockingbird,1
Mantis,Moon Knight,1
Mantis,Mr. Fantastic,3
Mantis,Ms. Marvel,1
Mantis,Nick Fury,6
Mantis,Phyla-Vell,2
Mantis,Quasar,3
Mantis,Quicksilver,2
Mantis,Radioactive Man,2
Mantis,Rocket Raccoon,13
Mantis,Ronan,1
Mantis,S.H.I.E.L.D.,1
Mantis,Scarlet Witch,20
Mantis,Shalla-bal,2
Mantis,Shang-Chi,1
Mantis,Silver Surfer,8
Mantis,Skrulls,1
Mantis,Star-Lord,11
Mantis,Supreme Intelligence,1
Mantis,Swordsman,11
Mantis,Thanos,9
Mantis,The Collector,1
Mantis,Thing,3
Mantis,Thor,22
Mantis,Tigra,1
Mantis,Uatu The Watcher,1
Mantis,Ultron,3
Mantis,Vision,25
Mantis,Wasp,3
Mantis,Whirlwind,1
Mantis,Wonder Man,2
Mantis,Wong,1
Marauders,Meltdown,1
Marauders,Mesmero,1
Marauders,Mister Sinister,4
Marauders,Mystique,3
Marauders,Nick Fury,1
Marauders,Nightcrawler,3
Marauders,Odin,1
Marauders,Onslaught,2
Marauders,Pepper Potts,1
Marauders,Polaris,1
Marauders,Power Pack,2
Marauders,Prism,3
Marauders,Psylocke,9
Marauders,Riptide,3
Marauders,Rogue,5
Marauders,Sabretooth,5
Marauders,Sauron,1
Marauders,Scalphunter,5
Marauders,Scrambler,1
Marauders,Sentinels,1
Marauders,Shi'Ar,6
Marauders,Spiral,1
Marauders,Storm,2
Marauders,Surtur,1
Marauders,Thor,1
Marauders,Toad,1
Marauders,Vanisher,1
Marauders,Vertigo,4
Marauders,Warpath,1
Marauders,Wild Child,1
Marauders,Wolfsbane,1
Marauders,Wolverine,6
Marauders,X-23,1
Marauders,X-Force,3
Marauders,X-Man,2
Maria Hill,Medusa,5
Maria Hill,Mockingbird,2
Maria Hill,Mole Man,1
Maria Hill,Molecule Man,1
Maria Hill,Molly Hayes,1
Maria Hill,Moon Knight,6
Maria Hill,Morgan Le Fay,1
Maria Hill,Mr. Fantastic,5
Maria Hill,Mr. Hyde,2
Maria Hill,Mystique,2
Maria Hill,Namor,8
Maria Hill,Natasha Romanoff,5
Maria Hill,Nick Fury,13
Maria Hill,Norman Osborn,9
Maria Hill,Obadiah Stane,1
Maria Hill,Pepper Potts,14
Maria Hill,Quake,3
Maria Hill,Quicksilver,7
Maria Hill,Rachel Grey,1
Maria Hill,Red Hulk,7
Maria Hill,Red Skull,3
Maria Hill,Rogue,1
Maria Hill,S.H.I.E.L.D.,15
Maria Hill,Sauron,2
Maria Hill,Scarlet Spider,1
Maria Hill,Scarlet Witch,1
Maria Hill,Sentinels,2
Maria Hill,Sentry,8
Maria Hill,Shang-Chi,1
Maria Hill,Sharon Carter,10
Maria Hill,Skrulls,12
Maria Hill,Spider-Man,29
Maria Hill,Spider-Woman,29
Maria Hill,Squirrel Girl,5
Maria Hill,Star Brand,3
Maria Hill,Stepford Cuckoos,5
Maria Hill,Steve Rogers,12
Maria Hill,Storm,2
Maria Hill,Sunspot,3
Maria Hill,Super-Skrull,1
Maria Hill,Taskmaster,6
Maria Hill,Thanos,1
Maria Hill,Thing,4
Maria Hill,Thor,33
Maria Hill,Tigra,2
Maria Hill,Tomorrow Man,3
Maria Hill,Tony Stark,1
Maria Hill,Typhoid Mary,1
Maria Hill,Uatu The Watcher,3
Maria Hill,Ultron,4
Maria Hill,Vertigo,2
Maria Hill,Vision,8
Maria Hill,Wasp,5
Maria Hill,Winter Soldier,1
Maria Hill,Wolverine,27
Maria Hill,Wonder Man,12
Maria Hill,Wong,1
Maria Hill,Young Avengers,1
Mariko Yashida,Moira MacTaggert,2
Mariko Yashida,Mystique,3
Mariko Yashida,New Mutants,1
Mariko Yashida,Nightcrawler,1
Mariko Yashida,Professor X,1
Mariko Yashida,Puck,2
Mariko Yashida,Rogue,1
Mariko Yashida,Sabretooth,2
Mariko Yashida,Starjammers,1
Mariko Yashida,Storm,2
Mariko Yashida,Sunfire,1
Mariko Yashida,The Renegades,1
Mariko Yashida,Uatu The Watcher,1
Mariko Yashida,Weapon X,2
Mariko Yashida,Wolverine,18
Mariko Yashida,X-Factor,2
Marrow,Masque,1
Marrow,Mastermind,2
Marrow,Medusa,2
Marrow,Meltdown,3
Marrow,Mesmero,5
Marrow,Mimic,4
Marrow,Mister Sinister,2
Marrow,Misty Knight,1
Marrow,Morlocks,1
Marrow,Mysterio,1
